0., -0.210274, -0.484476, -0.819331, 0.819331, 0.484476, 0.210274, 0.
 0.210274, 0., -0.311917, -0.748668, 0.748668, 0.311917, 0., -0.210274
 0.484476, 0.311917, 0., -0.590334, 0.590334, 0., -0.311917, -0.484476
 0.819331, 0.748668, 0.590334, 0., 0., -0.590334, -0.748668, -0.819331
 -0.819331, -0.748668, -0.590334, 0., 0., 0.590334, 0.748668, 0.819331
 -0.484476, -0.311917, 0., 0.590334, -0.590334, 0., 0.311917, 0.484476
 -0.210274, 0., 0.311917, 0.748668, -0.748668, -0.311917, 0., 0.210274
 0., 0.210274, 0.484476, 0.819331, -0.819331, -0.484476, -0.210274, 0.
