0.000000000000000000e+00,4.417676609999999886e-05
1.024000000000000000e+03,4.418726530000000204e-05
2.048000000000000000e+03,4.425553560000000214e-05
3.072000000000000000e+03,4.418201929999999826e-05
4.096000000000000000e+03,4.415576039999999863e-05
5.120000000000000000e+03,4.424502909999999831e-05
6.144000000000000000e+03,4.412425550000000199e-05
7.168000000000000000e+03,4.420301780000000287e-05
8.192000000000000000e+03,4.420827100000000227e-05
9.216000000000000000e+03,4.418201929999999826e-05
1.024000000000000000e+04,4.416625960000000181e-05
1.126400000000000000e+04,4.415576039999999863e-05
1.228800000000000000e+04,4.406649169999999894e-05
1.331200000000000000e+04,4.415050719999999922e-05
1.433600000000000000e+04,4.414000800000000282e-05
1.536000000000000000e+04,4.420827100000000227e-05
1.638400000000000000e+04,4.415050719999999922e-05
1.740800000000000000e+04,4.418726530000000204e-05
1.843200000000000000e+04,4.423978319999999955e-05
1.945600000000000000e+04,4.407699090000000212e-05
2.048000000000000000e+04,4.417676609999999886e-05
2.150400000000000000e+04,4.416625960000000181e-05
2.252800000000000000e+04,4.423978319999999955e-05
2.355200000000000000e+04,4.420301780000000287e-05
2.457600000000000000e+04,4.413475469999999839e-05
2.560000000000000000e+04,4.407699090000000212e-05
2.662400000000000000e+04,4.415050719999999922e-05
2.764800000000000000e+04,4.411900230000000259e-05
2.867200000000000000e+04,4.418726530000000204e-05
2.969600000000000000e+04,4.412425550000000199e-05
3.072000000000000000e+04,4.425553560000000214e-05
3.174400000000000000e+04,4.416625960000000181e-05
3.276800000000000000e+04,4.430279659999999741e-05
3.379200000000000000e+04,4.426078159999999914e-05
3.481600000000000000e+04,4.431330310000000124e-05
3.584000000000000000e+04,4.425028240000000273e-05
3.686400000000000000e+04,4.434480799999999788e-05
3.788800000000000000e+04,4.431854900000000000e-05
3.891200000000000000e+04,4.431854900000000000e-05
3.993600000000000000e+04,4.435530720000000106e-05
4.096000000000000000e+04,4.444458320000000139e-05
4.198400000000000000e+04,4.436056040000000046e-05
4.300800000000000000e+04,4.439731860000000152e-05
4.403200000000000000e+04,4.451284989999999689e-05
4.505600000000000000e+04,4.463363080000000064e-05
4.608000000000000000e+04,4.447083480000000037e-05
4.710400000000000000e+04,4.463888400000000004e-05
4.812800000000000000e+04,4.477542100000000242e-05
4.915200000000000000e+04,4.469139820000000150e-05
5.017600000000000000e+04,4.469139820000000150e-05
5.120000000000000000e+04,4.487518889999999851e-05
5.222400000000000000e+04,4.489095229999999780e-05
5.324800000000000000e+04,4.490670470000000038e-05
5.427200000000000000e+04,4.480692589999999906e-05
5.529600000000000000e+04,4.464938320000000322e-05
5.632000000000000000e+04,4.452860229999999948e-05
5.734400000000000000e+04,4.449184419999999666e-05
5.836800000000000000e+04,4.441307099999999733e-05
5.939200000000000000e+04,4.430804979999999682e-05
6.041600000000000000e+04,4.435006119999999728e-05
6.144000000000000000e+04,4.409799660000000236e-05
6.246400000000000000e+04,4.409799660000000236e-05
6.348800000000000000e+04,4.400347100000000044e-05
6.451200000000000000e+04,4.389319660000000052e-05
6.553500000000000000e+04,4.389844249999999928e-05
