0.000000000000000000e+00,2.507966380000000144e-05
1.024000000000000000e+03,2.495362610000000049e-05
2.048000000000000000e+03,2.483810570000000018e-05
3.072000000000000000e+03,2.493787359999999966e-05
4.096000000000000000e+03,2.515318009999999854e-05
5.120000000000000000e+03,2.522669820000000132e-05
6.144000000000000000e+03,2.531597600000000056e-05
7.168000000000000000e+03,2.482759740000000084e-05
8.192000000000000000e+03,2.498513999999999843e-05
9.216000000000000000e+03,2.505865810000000121e-05
1.024000000000000000e+04,2.553127519999999880e-05
1.126400000000000000e+04,2.522144499999999853e-05
1.228800000000000000e+04,2.491686789999999943e-05
1.331200000000000000e+04,2.532122200000000095e-05
1.433600000000000000e+04,2.528971710000000093e-05
1.536000000000000000e+04,2.499563929999999986e-05
1.638400000000000000e+04,2.474357280000000100e-05
1.740800000000000000e+04,2.518994009999999851e-05
1.843200000000000000e+04,2.481709820000000104e-05
1.945600000000000000e+04,2.500089249999999926e-05
2.048000000000000000e+04,2.480659170000000061e-05
2.150400000000000000e+04,2.431296710000000049e-05
2.252800000000000000e+04,2.348325320000000060e-05
2.355200000000000000e+04,2.329420749999999851e-05
2.457600000000000000e+04,2.243824199999999963e-05
2.560000000000000000e+04,2.142473020000000032e-05
2.662400000000000000e+04,2.031144869999999925e-05
2.764800000000000000e+04,1.890934069999999936e-05
2.867200000000000000e+04,1.748097570000000037e-05
2.969600000000000000e+04,1.638344840000000079e-05
3.072000000000000000e+04,1.573228110000000145e-05
3.174400000000000000e+04,1.528066600000000126e-05
3.276800000000000000e+04,1.526491359999999868e-05
3.379200000000000000e+04,1.550122219999999998e-05
3.481600000000000000e+04,1.605786379999999915e-05
3.584000000000000000e+04,1.676679490000000154e-05
3.686400000000000000e+04,1.750198129999999897e-05
3.788800000000000000e+04,1.824242279999999973e-05
3.891200000000000000e+04,1.883582259999999996e-05
3.993600000000000000e+04,1.931894439999999908e-05
4.096000000000000000e+04,1.966028319999999882e-05
4.198400000000000000e+04,1.989659180000000012e-05
4.300800000000000000e+04,1.998586589999999991e-05
4.403200000000000000e+04,1.999111559999999975e-05
4.505600000000000000e+04,1.954475369999999896e-05
4.608000000000000000e+04,1.956050619999999979e-05
4.710400000000000000e+04,1.906688159999999968e-05
4.812800000000000000e+04,1.844197140000000107e-05
4.915200000000000000e+04,1.801661159999999931e-05
5.017600000000000000e+04,1.731818519999999846e-05
5.120000000000000000e+04,1.664076260000000069e-05
5.222400000000000000e+04,1.600534960000000109e-05
5.324800000000000000e+04,1.563250409999999903e-05
5.427200000000000000e+04,1.535943740000000169e-05
5.529600000000000000e+04,1.520189470000000077e-05
5.632000000000000000e+04,1.493407670000000048e-05
5.734400000000000000e+04,1.500234430000000053e-05
5.836800000000000000e+04,1.488681480000000067e-05
5.939200000000000000e+04,1.500234430000000053e-05
6.041600000000000000e+04,1.498659189999999964e-05
6.144000000000000000e+04,1.507061280000000002e-05
6.246400000000000000e+04,1.519664509999999918e-05
6.348800000000000000e+04,1.524915660000000058e-05
6.451200000000000000e+04,1.542770410000000059e-05
6.553500000000000000e+04,1.546446399999999892e-05
