0.000000000000000000e+00,2.012481490000000026e-05
1.000000000000000000e+00,2.005654639999999907e-05
2.000000000000000000e+00,2.013006820000000130e-05
3.000000000000000000e+00,2.016682630000000073e-05
4.000000000000000000e+00,2.024559759999999952e-05
5.000000000000000000e+00,2.018783200000000096e-05
6.000000000000000000e+00,2.028760539999999879e-05
7.000000000000000000e+00,2.015107019999999870e-05
8.000000000000000000e+00,2.016682630000000073e-05
9.000000000000000000e+00,2.020358440000000015e-05
1.000000000000000000e+01,2.014057099999999890e-05
1.100000000000000000e+01,2.017732909999999833e-05
1.200000000000000000e+01,2.015632340000000149e-05
1.300000000000000000e+01,1.995677300000000125e-05
1.400000000000000000e+01,2.020883399999999836e-05
1.500000000000000000e+01,2.000403399999999991e-05
1.600000000000000000e+01,2.022984150000000088e-05
1.700000000000000000e+01,2.006704929999999831e-05
1.800000000000000000e+01,2.023509479999999853e-05
1.900000000000000000e+01,2.018783200000000096e-05
2.000000000000000000e+01,2.033486819999999975e-05
2.100000000000000000e+01,2.011431019999999873e-05
2.200000000000000000e+01,2.004604360000000147e-05
2.300000000000000000e+01,2.009330460000000013e-05
2.400000000000000000e+01,2.019308159999999916e-05
2.500000000000000000e+01,2.007230250000000110e-05
2.600000000000000000e+01,1.999353119999999892e-05
2.700000000000000000e+01,2.000928360000000150e-05
2.800000000000000000e+01,1.994627020000000025e-05
2.900000000000000000e+01,2.014057099999999890e-05
3.000000000000000000e+01,2.017207589999999893e-05
3.100000000000000000e+01,2.022984150000000088e-05
3.200000000000000000e+01,2.039788519999999881e-05
3.300000000000000000e+01,2.008805499999999854e-05
3.400000000000000000e+01,2.017207589999999893e-05
3.500000000000000000e+01,1.992001489999999843e-05
3.600000000000000000e+01,2.020883399999999836e-05
3.700000000000000000e+01,2.008805499999999854e-05
3.800000000000000000e+01,2.027185290000000135e-05
3.900000000000000000e+01,2.016157299999999969e-05
4.000000000000000000e+01,2.012481490000000026e-05
4.100000000000000000e+01,1.994627020000000025e-05
4.200000000000000000e+01,2.017732909999999833e-05
4.300000000000000000e+01,1.996727590000000048e-05
4.400000000000000000e+01,2.000928360000000150e-05
4.500000000000000000e+01,2.002504149999999905e-05
4.600000000000000000e+01,2.006704929999999831e-05
4.700000000000000000e+01,2.003029110000000064e-05
4.800000000000000000e+01,2.019308159999999916e-05
4.900000000000000000e+01,2.003554440000000167e-05
5.000000000000000000e+01,2.013006820000000130e-05
5.100000000000000000e+01,1.989375410000000164e-05
5.200000000000000000e+01,2.012481490000000026e-05
5.300000000000000000e+01,2.016682630000000073e-05
5.400000000000000000e+01,2.031911390000000001e-05
5.500000000000000000e+01,2.013006820000000130e-05
5.600000000000000000e+01,2.006179970000000011e-05
5.700000000000000000e+01,2.003029110000000064e-05
5.800000000000000000e+01,2.008805499999999854e-05
5.900000000000000000e+01,2.003029110000000064e-05
6.000000000000000000e+01,1.988850450000000005e-05
6.100000000000000000e+01,2.016157299999999969e-05
6.200000000000000000e+01,2.008805499999999854e-05
6.300000000000000000e+01,2.003029110000000064e-05
6.400000000000000000e+01,2.000403399999999991e-05
6.500000000000000000e+01,2.015107019999999870e-05
6.600000000000000000e+01,2.005654639999999907e-05
6.700000000000000000e+01,1.995677300000000125e-05
6.800000000000000000e+01,1.989375410000000164e-05
6.900000000000000000e+01,2.010906060000000053e-05
7.000000000000000000e+01,1.993051410000000161e-05
7.100000000000000000e+01,2.025609679999999932e-05
7.200000000000000000e+01,2.001453870000000144e-05
7.300000000000000000e+01,2.003029110000000064e-05
7.400000000000000000e+01,1.997777870000000148e-05
7.500000000000000000e+01,1.992526450000000002e-05
7.600000000000000000e+01,2.004604360000000147e-05
7.700000000000000000e+01,1.974146649999999897e-05
7.800000000000000000e+01,1.972571409999999978e-05
7.900000000000000000e+01,1.986749879999999982e-05
8.000000000000000000e+01,1.967319800000000117e-05
8.100000000000000000e+01,1.979398079999999867e-05
8.200000000000000000e+01,1.970470839999999955e-05
8.300000000000000000e+01,1.982548750000000099e-05
8.400000000000000000e+01,1.982548750000000099e-05
8.500000000000000000e+01,1.964169310000000114e-05
8.600000000000000000e+01,1.945264190000000069e-05
8.700000000000000000e+01,1.946839799999999934e-05
8.800000000000000000e+01,1.944739229999999910e-05
8.900000000000000000e+01,1.943163989999999991e-05
9.000000000000000000e+01,1.920058090000000019e-05
9.100000000000000000e+01,1.931611040000000005e-05
9.200000000000000000e+01,1.901678300000000078e-05
9.300000000000000000e+01,1.902728579999999839e-05
9.400000000000000000e+01,1.872270880000000091e-05
9.500000000000000000e+01,1.862293170000000025e-05
9.600000000000000000e+01,1.872795839999999911e-05
9.700000000000000000e+01,1.838662320000000058e-05
9.800000000000000000e+01,1.831835469999999939e-05
9.900000000000000000e+01,1.807154330000000048e-05
1.000000000000000000e+02,1.776171299999999858e-05
1.010000000000000000e+02,1.771445199999999992e-05
1.020000000000000000e+02,1.745188270000000007e-05
1.030000000000000000e+02,1.726808480000000066e-05
1.040000000000000000e+02,1.678496480000000044e-05
1.050000000000000000e+02,1.678496480000000044e-05
1.060000000000000000e+02,1.651714589999999901e-05
1.070000000000000000e+02,1.628608700000000093e-05
1.080000000000000000e+02,1.596050420000000159e-05
1.090000000000000000e+02,1.573994810000000112e-05
1.100000000000000000e+02,1.549313669999999882e-05
1.110000000000000000e+02,1.525682360000000025e-05
1.120000000000000000e+02,1.488923230000000038e-05
1.130000000000000000e+02,1.453739419999999922e-05
1.140000000000000000e+02,1.430108110000000065e-05
1.150000000000000000e+02,1.389673070000000027e-05
1.160000000000000000e+02,1.362365950000000058e-05
1.170000000000000000e+02,1.318254729999999963e-05
